  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Umbral      Feb 04 2023 06:45:19.992215250   Feb 04 2023 07:13:30.304715250      28.171875000
Earth Umbral      Feb 04 2023 08:17:42.023465250   Feb 04 2023 08:45:44.689480875      28.044433594
Earth Penumbral   Feb 04 2023 08:17:25.587918375   Feb 04 2023 08:46:01.212918375      28.593750000
Earth Penumbral   Feb 04 2023 09:49:47.443387125   Feb 04 2023 10:18:15.685574625      28.470703125
Earth Umbral      Feb 04 2023 09:50:04.054715250   Feb 04 2023 10:17:59.074246500      27.916992188
Earth Umbral      Feb 04 2023 11:22:26.173855875   Feb 04 2023 11:50:13.459012125      27.788085938
Earth Penumbral   Feb 04 2023 11:22:09.474637125   Feb 04 2023 11:50:30.246121500      28.346191406
Earth Penumbral   Feb 04 2023 12:54:31.593777750   Feb 04 2023 13:22:44.806668375      28.220214844
Earth Umbral      Feb 04 2023 12:54:48.556668375   Feb 04 2023 13:22:27.843777750      27.654785156
Earth Umbral      Feb 04 2023 14:27:11.115262125   Feb 04 2023 14:54:42.316434000      27.520019531
Earth Penumbral   Feb 04 2023 14:26:53.976590250   Feb 04 2023 14:54:59.367215250      28.089843750
Earth Penumbral   Feb 04 2023 15:59:16.447293375   Feb 04 2023 16:27:14.015652750      27.959472656
Earth Umbral      Feb 04 2023 15:59:33.761746500   Feb 04 2023 16:26:56.701199625      27.382324219
Earth Umbral      Feb 04 2023 17:31:56.408230875   Feb 04 2023 17:59:11.173855875      27.246093750
Earth Penumbral   Feb 04 2023 17:31:39.005887125   Feb 04 2023 17:59:28.664090250      27.827636719
Earth Penumbral   Feb 04 2023 19:04:01.564480875   Feb 04 2023 19:31:43.312527750      27.695800781
Earth Umbral      Feb 04 2023 19:04:19.142605875   Feb 04 2023 19:31:25.734402750      27.109863281
Earth Umbral      Feb 04 2023 20:36:42.052762125   Feb 04 2023 21:03:40.207059000      26.969238281
Earth Penumbral   Feb 04 2023 20:36:24.298855875   Feb 04 2023 21:03:57.960965250      27.561035156
Earth Penumbral   Feb 04 2023 22:08:47.209012125   Feb 04 2023 22:36:12.609402750      27.423339844
Earth Umbral      Feb 04 2023 22:09:05.138699625   Feb 04 2023 22:35:54.591824625      26.824218750
Earth Penumbral   Feb 04 2023 23:41:10.207059000   Feb 05 2023 00:08:27.169949625      27.282714844
Earth Umbral      Feb 04 2023 23:41:28.312527750   Feb 05 2023 00:08:09.064480875      26.679199219
Earth Penumbral   Feb 05 2023 01:13:33.292996500   Feb 05 2023 01:40:41.906277750      27.143554688
Earth Umbral      Feb 05 2023 01:13:51.662137125   Feb 05 2023 01:40:23.537137125      26.531250000
Earth Penumbral   Feb 05 2023 02:45:56.730496500   Feb 05 2023 03:12:56.730496500      27.000000000
Earth Umbral      Feb 05 2023 02:46:15.187527750   Feb 05 2023 03:12:38.185574625      26.383300781
Earth Penumbral   Feb 05 2023 04:18:20.255887125   Feb 05 2023 04:45:11.642605875      26.856445313
Earth Umbral      Feb 05 2023 04:18:38.976590250   Feb 05 2023 04:44:52.921902750      26.232421875
Earth Penumbral   Feb 05 2023 05:50:43.957059000   Feb 05 2023 06:17:26.554715250      26.709960938
Earth Umbral      Feb 05 2023 05:51:02.853543375   Feb 05 2023 06:17:07.658230875      26.080078125
Earth Penumbral   Feb 05 2023 07:23:07.658230875   Feb 05 2023 07:49:41.378934000      26.562011719
Earth Umbral      Feb 05 2023 07:23:26.730496500   Feb 05 2023 07:49:22.306668375      25.926269531
Earth Penumbral   Feb 05 2023 08:55:31.359402750   Feb 05 2023 09:21:56.291043375      26.415527344
Earth Umbral      Feb 05 2023 08:55:50.607449625   Feb 05 2023 09:21:36.955105875      25.772460938
Earth Penumbral   Feb 05 2023 10:27:55.148465250   Feb 05 2023 10:54:11.115262125      26.266113281
Earth Umbral      Feb 05 2023 10:28:14.660184000   Feb 05 2023 10:53:51.603543375      25.615722656
Earth Penumbral   Feb 05 2023 12:00:19.113309000   Feb 05 2023 12:26:26.027371500      26.115234375
Earth Umbral      Feb 05 2023 12:00:38.800809000   Feb 05 2023 12:26:06.339871500      25.458984375
Earth Penumbral   Feb 05 2023 13:32:43.341824625   Feb 05 2023 13:58:41.027371500      25.961425781
Earth Umbral      Feb 05 2023 13:33:03.292996500   Feb 05 2023 13:58:21.076199625      25.296386719
Earth Penumbral   Feb 05 2023 15:05:07.746121500   Feb 05 2023 15:30:56.027371500      25.804687500
Earth Umbral      Feb 05 2023 15:05:27.873074625   Feb 05 2023 15:30:35.812527750      25.132324219
Earth Penumbral   Feb 05 2023 16:37:32.150418375   Feb 05 2023 17:03:11.027371500      25.647949219
Earth Umbral      Feb 05 2023 16:37:52.541043375   Feb 05 2023 17:02:50.636746500      24.968261719
Earth Penumbral   Feb 05 2023 18:09:56.642605875   Feb 05 2023 18:35:26.203152750      25.492675781
Earth Umbral      Feb 05 2023 18:10:17.209012125   Feb 05 2023 18:35:05.548855875      24.805664063
Earth Penumbral   Feb 05 2023 19:42:21.310574625   Feb 05 2023 20:07:41.291043375      25.333007813
Earth Umbral      Feb 05 2023 19:42:42.140652750   Feb 05 2023 20:07:20.460965250      24.638671875
Earth Penumbral   Feb 05 2023 21:14:46.154324625   Feb 05 2023 21:39:56.466824625      25.171875000
Earth Umbral      Feb 05 2023 21:15:07.160184000   Feb 05 2023 21:39:35.373074625      24.470214844
Earth Penumbral   Feb 05 2023 22:47:11.085965250   Feb 05 2023 23:12:11.554715250      25.007812500
Earth Umbral      Feb 05 2023 22:47:32.355496500   Feb 05 2023 23:11:50.285184000      24.298828125
Earth Penumbral   Feb 06 2023 00:19:36.193387125   Feb 06 2023 00:44:26.818387125      24.843750000
Earth Umbral      Feb 06 2023 00:19:57.726590250   Feb 06 2023 00:44:05.285184000      24.125976563
Earth Penumbral   Feb 06 2023 01:52:01.564480875   Feb 06 2023 02:16:42.257840250      24.678222656
Earth Umbral      Feb 06 2023 01:52:23.361355875   Feb 06 2023 02:16:20.373074625      23.950195313
Earth Penumbral   Feb 06 2023 03:24:27.111355875   Feb 06 2023 03:48:57.785184000      24.511230469
Earth Umbral      Feb 06 2023 03:24:49.171902750   Feb 06 2023 03:48:35.724637125      23.775878906
Earth Penumbral   Feb 06 2023 04:56:52.834012125   Feb 06 2023 05:21:13.400418375      24.342773438
Earth Umbral      Feb 06 2023 04:57:15.158230875   Feb 06 2023 05:20:50.988309000      23.597167969
Earth Umbral      Feb 06 2023 06:29:41.144559000   Feb 06 2023 06:53:06.339871500      23.419921875
Earth Penumbral   Feb 06 2023 06:29:18.556668375   Feb 06 2023 06:53:28.927762125      24.172851563
Earth Penumbral   Feb 06 2023 08:01:44.279324625   Feb 06 2023 08:25:44.542996500      24.004394531
Earth Umbral      Feb 06 2023 08:02:07.130887125   Feb 06 2023 08:25:21.691434000      23.242675781
Earth Umbral      Feb 06 2023 09:34:33.117215250   Feb 06 2023 09:57:37.042996500      23.065429688
Earth Penumbral   Feb 06 2023 09:34:10.001980875   Feb 06 2023 09:58:00.158230875      23.835937500
Earth Penumbral   Feb 06 2023 11:06:35.900418375   Feb 06 2023 11:30:15.861355875      23.666015625
Earth Umbral      Feb 06 2023 11:06:59.367215250   Feb 06 2023 11:29:52.482449625      22.885253906
Earth Umbral      Feb 06 2023 12:39:25.792996500   Feb 06 2023 13:02:08.009793375      22.703613281
Earth Penumbral   Feb 06 2023 12:39:02.062527750   Feb 06 2023 13:02:31.652371500      23.493164063
Earth Penumbral   Feb 06 2023 14:11:28.400418375   Feb 06 2023 14:34:47.531277750      23.318847656
Earth Umbral      Feb 06 2023 14:11:52.394559000   Feb 06 2023 14:34:23.537137125      22.519042969
Earth Umbral      Feb 06 2023 15:44:19.084012125   Feb 06 2023 16:06:39.240262125      22.335937500
Earth Penumbral   Feb 06 2023 15:43:54.826199625   Feb 06 2023 16:07:03.498074625      23.144531250
Earth Penumbral   Feb 06 2023 17:16:21.251980875   Feb 06 2023 17:39:19.640652750      22.973144531
Earth Umbral      Feb 06 2023 17:16:45.773465250   Feb 06 2023 17:38:55.031277750      22.154296875
Earth Umbral      Feb 06 2023 18:49:12.638699625   Feb 06 2023 19:11:10.910184000      21.971191406
Earth Penumbral   Feb 06 2023 18:48:47.765652750   Feb 06 2023 19:11:35.783230875      22.800292969
Earth Penumbral   Feb 06 2023 20:21:14.455105875   Feb 06 2023 20:43:52.013699625      22.625976563
Earth Umbral      Feb 06 2023 20:21:39.591824625   Feb 06 2023 20:43:26.876980875      21.788085938
Earth Umbral      Feb 06 2023 21:54:06.808621500   Feb 06 2023 22:15:42.755887125      21.599121094
Earth Penumbral   Feb 06 2023 21:53:41.320340250   Feb 06 2023 22:16:08.244168375      22.448730469
Earth Penumbral   Feb 06 2023 23:26:08.273465250   Feb 06 2023 23:48:24.650418375      22.272949219
Earth Umbral      Feb 06 2023 23:26:34.025418375   Feb 06 2023 23:47:58.810574625      21.413085938
Earth Umbral      Feb 07 2023 00:59:01.505887125   Feb 07 2023 01:20:15.128934000      21.227050781
Earth Penumbral   Feb 07 2023 00:58:35.314480875   Feb 07 2023 01:20:41.232449625      22.098632813
Earth Penumbral   Feb 07 2023 02:31:02.619168375   Feb 07 2023 02:52:58.078152750      21.924316406
Earth Umbral      Feb 07 2023 02:31:29.074246500   Feb 07 2023 02:52:31.623074625      21.042480469
Earth Umbral      Feb 07 2023 04:03:56.818387125   Feb 07 2023 04:24:48.292996500      20.857910156
Earth Penumbral   Feb 07 2023 04:03:30.011746500   Feb 07 2023 04:25:15.099637125      21.751464844
Earth Penumbral   Feb 07 2023 05:35:57.404324625   Feb 07 2023 05:57:32.121121500      21.578613281
Earth Umbral      Feb 07 2023 05:36:24.562527750   Feb 07 2023 05:57:04.962918375      20.673339844
Earth Umbral      Feb 07 2023 07:08:52.218777750   Feb 07 2023 07:29:21.720730875      20.491699219
Earth Penumbral   Feb 07 2023 07:08:24.796902750   Feb 07 2023 07:29:49.142605875      21.405761719
Earth Penumbral   Feb 07 2023 08:40:52.013699625   Feb 07 2023 09:02:06.339871500      21.238769531
Earth Umbral      Feb 07 2023 08:41:19.787137125   Feb 07 2023 09:01:38.566434000      20.312988281
Earth Umbral      Feb 07 2023 10:13:47.443387125   Feb 07 2023 10:33:55.587918375      20.135742188
Earth Penumbral   Feb 07 2023 10:13:19.318387125   Feb 07 2023 10:34:23.625027750      21.071777344
Earth Penumbral   Feb 07 2023 11:45:46.798855875   Feb 07 2023 12:06:41.173855875      20.906250000
Earth Umbral      Feb 07 2023 11:46:15.275418375   Feb 07 2023 12:06:12.697293375      19.957031250
Earth Penumbral   Feb 07 2023 13:18:14.367215250   Feb 07 2023 13:38:58.722684000      20.739257813
Earth Umbral      Feb 07 2023 13:18:43.195340250   Feb 07 2023 13:38:29.982449625      19.779785156
Earth Penumbral   Feb 07 2023 14:50:42.023465250   Feb 07 2023 15:11:16.535184000      20.575195313
Earth Umbral      Feb 07 2023 14:51:11.115262125   Feb 07 2023 15:10:47.355496500      19.604003906
Earth Penumbral   Feb 07 2023 16:23:09.591824625   Feb 07 2023 16:43:34.435574625      20.414062500
Earth Umbral      Feb 07 2023 16:23:39.035184000   Feb 07 2023 16:43:04.992215250      19.432617188
Earth Penumbral   Feb 07 2023 17:55:37.072293375   Feb 07 2023 18:15:52.599637125      20.258789063
Earth Umbral      Feb 07 2023 17:56:06.867215250   Feb 07 2023 18:15:22.804715250      19.265625000
Earth Penumbral   Feb 07 2023 19:28:04.640652750   Feb 07 2023 19:48:10.851590250      20.103515625
Earth Umbral      Feb 07 2023 19:28:34.787137125   Feb 07 2023 19:47:40.792996500      19.100097656
Earth Umbral      Feb 07 2023 21:01:02.794949625   Feb 07 2023 21:19:58.781277750      18.933105469
Earth Penumbral   Feb 07 2023 21:00:32.296902750   Feb 07 2023 21:20:29.279324625      19.949707031
Earth Penumbral   Feb 07 2023 22:32:59.953152750   Feb 07 2023 22:52:47.882840250      19.798828125
Earth Umbral      Feb 07 2023 22:33:30.802762125   Feb 07 2023 22:52:17.033230875      18.770507813
Earth Umbral      Feb 08 2023 00:05:58.810574625   Feb 08 2023 00:24:35.548855875      18.612304688
Earth Penumbral   Feb 08 2023 00:05:27.609402750   Feb 08 2023 00:25:06.662137125      19.650878906
Earth Penumbral   Feb 08 2023 01:37:55.265652750   Feb 08 2023 01:57:25.880887125      19.510253906
Earth Umbral      Feb 08 2023 01:38:26.730496500   Feb 08 2023 01:56:54.416043375      18.461425781
Earth Umbral      Feb 08 2023 03:10:54.738309000   Feb 08 2023 03:29:13.546902750      18.313476563
Earth Penumbral   Feb 08 2023 03:10:22.921902750   Feb 08 2023 03:29:45.363309000      19.374023438
Earth Penumbral   Feb 08 2023 04:42:50.490262125   Feb 08 2023 05:02:05.021512125      19.242187500
Earth Umbral      Feb 08 2023 04:43:22.658230875   Feb 08 2023 05:01:32.853543375      18.169921875
Earth Umbral      Feb 08 2023 06:15:50.314480875   Feb 08 2023 06:33:52.335965250      18.033691406
Earth Penumbral   Feb 08 2023 06:15:17.882840250   Feb 08 2023 06:34:24.679715250      19.113281250
Earth Penumbral   Feb 08 2023 07:47:45.011746500   Feb 08 2023 08:06:44.601590250      18.993164063
Earth Umbral      Feb 08 2023 07:48:17.707059000   Feb 08 2023 08:06:11.906277750      17.903320313
Earth Penumbral   Feb 08 2023 09:20:11.964871500   Feb 08 2023 09:39:04.699246500      18.878906250
Earth Umbral      Feb 08 2023 09:20:44.923855875   Feb 08 2023 09:38:31.740262125      17.780273438
Earth Penumbral   Feb 08 2023 10:52:38.830105875   Feb 08 2023 11:11:25.060574625      18.770507813
Earth Umbral      Feb 08 2023 10:53:12.052762125   Feb 08 2023 11:10:51.837918375      17.663085938
Earth Penumbral   Feb 08 2023 12:25:05.783230875   Feb 08 2023 12:43:45.597684000      18.663574219
Earth Umbral      Feb 08 2023 12:25:39.269559000   Feb 08 2023 12:43:12.111355875      17.547363281
Earth Umbral      Feb 08 2023 13:58:06.398465250   Feb 08 2023 14:15:32.648465250      17.437500000
Earth Penumbral   Feb 08 2023 13:57:32.648465250   Feb 08 2023 14:16:06.398465250      18.562500000
Earth Penumbral   Feb 08 2023 15:29:59.250027750   Feb 08 2023 15:48:27.375027750      18.468750000
Earth Umbral      Feb 08 2023 15:30:33.175809000   Feb 08 2023 15:47:53.449246500      17.337890625
Earth Umbral      Feb 08 2023 17:02:59.777371500   Feb 08 2023 17:20:14.513699625      17.245605469
Earth Penumbral   Feb 08 2023 17:02:25.500027750   Feb 08 2023 17:20:48.703152750      18.386718750
Earth Penumbral   Feb 08 2023 18:34:51.750027750   Feb 08 2023 18:53:10.294949625      18.309082031
Earth Umbral      Feb 08 2023 18:35:26.115262125   Feb 08 2023 18:52:35.929715250      17.163574219
Earth Umbral      Feb 08 2023 20:07:52.453152750   Feb 08 2023 20:24:57.521512125      17.084472656
Earth Penumbral   Feb 08 2023 20:07:17.824246500   Feb 08 2023 20:25:32.062527750      18.237304688
Earth Penumbral   Feb 08 2023 21:39:43.810574625   Feb 08 2023 21:57:54.093777750      18.171386719
Earth Umbral      Feb 08 2023 21:40:18.615262125   Feb 08 2023 21:57:19.289090250      17.011230469
Earth Penumbral   Feb 08 2023 23:12:09.621121500   Feb 08 2023 23:30:16.388699625      18.112792969
Earth Umbral      Feb 08 2023 23:12:44.601590250   Feb 08 2023 23:29:41.408230875      16.946777344
Earth Umbral      Feb 09 2023 00:45:10.236355875   Feb 09 2023 01:02:03.966824625      16.895507813
Earth Penumbral   Feb 09 2023 00:44:35.167996500   Feb 09 2023 01:02:39.035184000      18.064453125
Earth Penumbral   Feb 09 2023 02:17:00.539090250   Feb 09 2023 02:35:02.121121500      18.026367188
Earth Umbral      Feb 09 2023 02:17:35.695340250   Feb 09 2023 02:34:26.964871500      16.854492188
Earth Umbral      Feb 09 2023 03:50:00.890652750   Feb 09 2023 04:06:50.226590250      16.822265625
Earth Penumbral   Feb 09 2023 03:49:25.646512125   Feb 09 2023 04:07:25.470730875      17.997070313
Earth Penumbral   Feb 09 2023 05:21:50.490262125   Feb 09 2023 05:39:48.820340250      17.972167969
Earth Umbral      Feb 09 2023 05:22:25.822293375   Feb 09 2023 05:39:13.576199625      16.795898438
Earth Penumbral   Feb 09 2023 06:54:14.894559000   Feb 09 2023 07:12:12.433621500      17.958984375
Earth Umbral      Feb 09 2023 06:54:50.314480875   Feb 09 2023 07:11:37.101590250      16.779785156
Earth Umbral      Feb 09 2023 08:27:14.279324625   Feb 09 2023 08:44:00.802762125      16.775390625
Earth Penumbral   Feb 09 2023 08:26:38.947293375   Feb 09 2023 08:44:36.134793375      17.953125000
Earth Penumbral   Feb 09 2023 09:59:02.736355875   Feb 09 2023 10:17:00.187527750      17.957519531
Earth Umbral      Feb 09 2023 09:59:38.068387125   Feb 09 2023 10:16:24.855496500      16.779785156
Earth Umbral      Feb 09 2023 11:32:01.681668375   Feb 09 2023 11:48:49.084012125      16.790039063
Earth Penumbral   Feb 09 2023 11:31:26.349637125   Feb 09 2023 11:49:24.416043375      17.967773438
Earth Penumbral   Feb 09 2023 13:03:49.875027750   Feb 09 2023 13:21:48.908230875      17.983886719
Earth Umbral      Feb 09 2023 13:04:25.207059000   Feb 09 2023 13:21:13.664090250      16.807617188
Earth Penumbral   Feb 09 2023 14:36:13.048855875   Feb 09 2023 14:54:13.576199625      18.008789063
Earth Umbral      Feb 09 2023 14:36:48.292996500   Feb 09 2023 14:53:38.332059000      16.833984375
Earth Umbral      Feb 09 2023 16:09:10.939480875   Feb 09 2023 16:26:03.351590250      16.873535156
Earth Penumbral   Feb 09 2023 16:08:35.871121500   Feb 09 2023 16:26:38.419949625      18.042480469
Earth Penumbral   Feb 09 2023 17:40:58.341824625   Feb 09 2023 17:59:03.615262125      18.087890625
Earth Umbral      Feb 09 2023 17:41:33.322293375   Feb 09 2023 17:58:28.634793375      16.921875000
Earth Umbral      Feb 09 2023 19:13:55.441434000   Feb 09 2023 19:30:54.093777750      16.977539063
Earth Penumbral   Feb 09 2023 19:13:20.548855875   Feb 09 2023 19:31:28.898465250      18.139160156
Earth Penumbral   Feb 09 2023 20:45:42.667996500   Feb 09 2023 21:03:54.357449625      18.194824219
Earth Umbral      Feb 09 2023 20:46:17.384793375   Feb 09 2023 21:03:19.728543375      17.039062500
Earth Penumbral   Feb 09 2023 22:18:04.523465250   Feb 09 2023 22:36:20.080105875      18.259277344
Earth Umbral      Feb 09 2023 22:18:39.064480875   Feb 09 2023 22:35:45.539090250      17.107910156
Earth Umbral      Feb 09 2023 23:51:00.304715250   Feb 10 2023 00:08:11.613309000      17.188476563
Earth Penumbral   Feb 09 2023 23:50:25.939480875   Feb 10 2023 00:08:45.978543375      18.333984375
Earth Penumbral   Feb 10 2023 01:22:47.179715250   Feb 10 2023 01:41:12.140652750      18.416015625
Earth Umbral      Feb 10 2023 01:23:21.281277750   Feb 10 2023 01:40:38.039090250      17.279296875
Earth Penumbral   Feb 10 2023 02:55:08.068387125   Feb 10 2023 03:13:38.566434000      18.508300781
Earth Umbral      Feb 10 2023 02:55:41.994168375   Feb 10 2023 03:13:04.728543375      17.378906250
Earth Umbral      Feb 10 2023 04:28:02.443387125   Feb 10 2023 04:45:31.330105875      17.481445313
